episode,reward,epsilon,Max Future Q-value,Action,State 
14731,-116,0.04727114674775578,-0.799147570151967,Daignose for heartRate,Non ideal Maintain heartRate
14732,10,0.04726169251840623,-2.1571892254776124,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14733,-17,0.047252240179902545,1.3800129837025512,Daignose for ArterialpH level,Non ideal ArterialpH level
14734,25,0.04724278973186657,-2.6308938709717196,Daignose for heartRate,Non ideal Maintain heartRate
14735,-353,0.047233341173920196,-0.14782670375838247,Daignose for heartRate,Non ideal Maintain heartRate
14736,-42,0.04722389450568541,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14737,20,0.04721444972678428,0.47651602421681916, , 
14738,18,0.04720500683683892,-0.07364639048390931,Daignose for heartRate,Non ideal Maintain heartRate
14739,16,0.047195565835471555,-1.559361676575881,Daignose for ArterialpH level,Non ideal ArterialpH level
14740,22,0.04718612672230446,1.3004936860787097,Daignose for heartRate,Non ideal Maintain heartRate
14741,-200,0.04717668949696,-1.9051363805315435,Daignose for ArterialpH level,Non ideal ArterialpH level
14742,-200,0.04716725415906061,-2.720441517181597, , 
14743,22,0.0471578207082288,3.910217713169339,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14744,-12,0.04714838914408715,-0.36833008802195,Daignose for SpO2 and FiO2,Non ideal heartRate
14745,-200,0.04713895946625833,3.7653325173978223,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14746,18,0.04712953167436508,-0.6270900158361895,Daignose for ArterialpH level,Non ideal ArterialpH level
14747,-200,0.04712010576803021,1.7422966086738323,Daignose for ArterialpH level,Non ideal ArterialpH level
14748,-11,0.047110681746876604,-0.7707540437329614,Daignose for ArterialpH level,Non ideal ArterialpH level
14749,-16,0.04710125961052723,-0.3510478097152854,Daignose for heartRate,Non ideal Maintain heartRate
14750,21,0.04709183935860513,3.0160936816924546,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14751,10,0.047082420990733405,3.4059102565118846,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14752,-34,0.04707300450653526,-0.8632388557855606, , 
14753,3,0.04706358990563395,-1.0412909193218505, , 
14754,18,0.047054177187652826,-0.37141707845832106,Daignose for heartRate,Non ideal Maintain heartRate
14755,-25,0.0470447663522153,-1.1708388887363688,Daignose for ArterialpH level,Non ideal ArterialpH level
14756,-200,0.047035357398944856,-2.752547934026689,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14757,-200,0.047025950327465066,-1.2418583344942273, , 
14758,23,0.04701654513739957,-2.1571892254776124,Daignose for SpO2 and FiO2, 
14759,-9,0.04700714182837209,-3.488432534359764,Daignose for ArterialpH level,Non ideal ArterialpH level
14760,-48,0.04699774040000641,-0.5692675642817937,Daignose for heartRate,Non ideal Maintain heartRate
14761,-61,0.046988340851926415,-2.875887361404833,Daignose for ArterialpH level,Non ideal ArterialpH level
14762,-24,0.04697894318375603,-0.03657347265815325,Daignose for ArterialpH level,Non ideal ArterialpH level
14763,-344,0.046969547395119285,-1.6025705109209851,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14764,23,0.04696015348564026,-2.2849178823893723,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14765,15,0.04695076145494313,4.09278913086606,Daignose for ArterialpH level,Non ideal ArterialpH level
14766,-200,0.04694137130265214,-2.618038461237924, , 
14767,-1,0.04693198302839161,-0.28717762890179,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14768,23,0.04692259663178593,1.7805944780735004,Daignose for ArterialpH level,Non ideal ArterialpH level
14769,-59,0.04691321211245958,-0.4107064433602998,Daignose for ArterialpH level,Non ideal ArterialpH level
14770,4,0.04690382947003709,-2.5790232678908342,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
14771,21,0.04689444870414308,-0.17577850312152954,Daignose for ArterialpH level,Non ideal ArterialpH level
14772,16,0.046885069814402255,-2.4612362817636093,Daignose for ArterialpH level,Non ideal ArterialpH level
14773,3,0.04687569280043938,-0.22249670888616535, , 
14774,22,0.04686631766187929,-0.8962780741257685,Daignose for heartRate,Non ideal ArterialpH level
14775,21,0.046856944398346916,4.395893926867588, , 
14776,19,0.04684757300946725,4.270434193939749, , 
14777,-200,0.04683820349486536,-2.5527993079676365,Daignose for ArterialpH level,Non ideal ArterialpH level
14778,22,0.04682883585416639,-1.2752319899239,Daignose for ArterialpH level,Non ideal ArterialpH level
14779,-112,0.04681947008699556,3.167468435204712,Daignose for heartRate,Non ideal Maintain heartRate
14780,-55,0.04681010619297816,-0.5970063755818555,Daignose for heartRate,Non ideal Maintain heartRate
14781,19,0.046800744171739565,-0.22249670888616535,Daignose for heartRate,Non ideal Maintain heartRate
14782,6,0.04679138402290522,8.8517810748478,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14783,19,0.04678202574610064,0.7954854797082314,Daignose for heartRate,Non ideal Maintain heartRate
14784,-66,0.046772669340951416,-1.593129034050409,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14785,23,0.04676331480708323,-0.8107826555754016,Daignose for ArterialpH level,Non ideal ArterialpH level
14786,-200,0.04675396214412181,-1.4275326344715178,Daignose for heartRate,Non ideal Maintain heartRate
14787,-82,0.046744611351692986,-2.4612362817636093, , 
14788,3,0.04673526242942265,-0.07364639048390931,Daignose for ArterialpH level,Non ideal ArterialpH level
14789,-17,0.046725915376936766,-0.05623910771267138, , 
14790,15,0.04671657019386138,-1.7019080195526866,Daignose for ArterialpH level,Non ideal ArterialpH level
14791,10,0.04670722687982261,5.973093353739413,Daignose for ArterialpH level,Non ideal ArterialpH level
14792,-200,0.04669788543444665,2.982978928403127, , 
14793,1,0.04668854585735976,3.0160936816924546, , 
14794,21,0.04667920814818829,3.899152663993995,Daignose for ArterialpH level,Non ideal ArterialpH level
14795,-200,0.046669872306558655,8.059536698989932,Daignose for ArterialpH level,Non ideal ArterialpH level
14796,-200,0.046660538332097344,-2.3975746316453956, , 
14797,9,0.046651206224430926,-1.8033864978591794,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14798,-129,0.04664187598318604,-0.03657347265815325, , 
14799,18,0.046632547607989405,2.066699098248898,Daignose for heartRate,Non ideal Maintain heartRate
14800,-16,0.04662322109846781,-0.9575635968630527,Daignose for ArterialpH level,Non ideal ArterialpH level
14801,-104,0.04661389645424812,-1.0922247858430252,Daignose for ArterialpH level,Non ideal ArterialpH level
14802,19,0.046604573674957274,-0.33674836340427117,Daignose for ArterialpH level,Non ideal ArterialpH level
14803,5,0.046595252760222285,-2.875887361404833,Daignose for heartRate,Non ideal Maintain heartRate
14804,-156,0.04658593370967024,-1.0829704602705208,Daignose for ArterialpH level,Non ideal ArterialpH level
14805,21,0.046576616522928306,-0.36833008802195, , 
14806,25,0.04656730119962372,-0.7707540437329614,Daignose for heartRate,Non ideal Maintain heartRate
14807,-78,0.04655798773938379,-2.7606303312690517,Daignose for ArterialpH level,Non ideal ArterialpH level
14808,-4,0.046548676141835915,-0.15124625686526905,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14809,22,0.04653936640660755,0.4770802470581798,Daignose for heartRate,Non ideal Maintain heartRate
14810,25,0.04653005853332623,1.9654666416221602,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14811,22,0.046520752521619566,1.3185627323446725,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14812,-66,0.04651144837111524,0.11671292643990938,Daignose for ArterialpH level,Non ideal ArterialpH level
14813,21,0.046502146081441015,1.6478227209392433,Daignose for ArterialpH level,Non ideal ArterialpH level
14814,-21,0.04649284565222473,-0.29597672959950483,Daignose for ArterialpH level,Non ideal ArterialpH level
14815,23,0.04648354708309429,-0.9747781411448929,Daignose for heartRate,Non ideal Maintain heartRate
14816,-109,0.046474250373677674,-1.13611106249399,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14817,-15,0.04646495552360294,4.09278913086606,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14818,-200,0.04645566253249822,0.37274476864390155,Daignose for ArterialpH level,Non ideal ArterialpH level
14819,-2,0.04644637139999172,-0.8111510825808619,Daignose for heartRate,Non ideal Maintain heartRate
14820,-79,0.04643708212571172,3.899152663993995,Daignose for heartRate,Non ideal Maintain heartRate
14821,-200,0.04642779470928658,-3.094853620932339,Daignose for ArterialpH level,Non ideal ArterialpH level
14822,10,0.046418509150344726,1.627496209266246,Daignose for ArterialpH level,Non ideal ArterialpH level
14823,-200,0.04640922544851466,-2.04106960025081,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14824,-18,0.04639994360342496,-0.9736364468689692,Daignose for heartRate,Non ideal Maintain heartRate
14825,-17,0.04639066361470428,-0.3097163749336138, , 
14826,-200,0.04638138548198134,4.081267755386315, , 
14827,-340,0.046372109204884944,-0.9762742830705751, , 
14828,19,0.04636283478304397,-1.5433505944559691, , 
14829,-336,0.046353562216087364,-0.559457106341311,Daignose for ArterialpH level,Non ideal ArterialpH level
14830,-54,0.04634429150364415,1.0031877969664922,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14831,-35,0.04633502264534342,-0.28846061604024875,Daignose for heartRate,Non ideal Maintain heartRate
14832,-200,0.046325755640814356,-1.1777437652281129,Daignose for ArterialpH level,Non ideal ArterialpH level
14833,-20,0.046316490489686196,1.3482840258044597,Daignose for ArterialpH level,Non ideal ArterialpH level
14834,-161,0.04630722719158826,2.2032570048065194,Daignose for heartRate,Non ideal Maintain heartRate
14835,-135,0.046297965746149944,-0.8770620672609795,Daignose for ArterialpH level,Non ideal ArterialpH level
14836,-200,0.046288706153000715,-4.0649939808464834, , 
14837,22,0.04627944841177012,-0.9573323166180049,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14838,17,0.046270192522087764,-0.05246915967921417,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14839,14,0.04626093848358335,3.6081175186034007, , 
14840,-4,0.046251686295886635,-0.6528191099291609,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14841,-41,0.04624243595862746,3.910217713169339, , 
14842,2,0.04623318747143573,-0.06873021181984651,Daignose for ArterialpH level,Non ideal ArterialpH level
14843,23,0.04622394083394145,1.3482840258044597,Daignose for heartRate,Non ideal Maintain heartRate
14844,-1,0.04621469604577466,-0.3510478097152854,Daignose for heartRate,Non ideal Maintain heartRate
14845,22,0.04620545310656551,-0.06873021181984651,Daignose for ArterialpH level,Non ideal ArterialpH level
14846,13,0.0461962120159442,-0.17552225021391532, , 
14847,-60,0.04618697277354101,-0.36833008802195, , 
14848,-200,0.0461777353789863,-3.184727141547564,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
14849,-87,0.0461684998319105,-0.9899181398539767,Daignose for ArterialpH level,Non ideal ArterialpH level
14850,18,0.04615926613194412,-3.488432534359764, , 
14851,-20,0.04615003427871773,-1.8636112878960462,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14852,-9,0.046140804271861985,-0.29597672959950483,Daignose for heartRate,Non ideal Maintain heartRate
14853,18,0.04613157611100761,-0.25045924742757997,Daignose for heartRate,Non ideal Maintain heartRate
14854,4,0.04612234979578541,-0.4235480344611333,Daignose for ArterialpH level,Non ideal ArterialpH level
14855,-143,0.04611312532582625,3.268867311837483,Daignose for ArterialpH level,Non ideal ArterialpH level
14856,-347,0.04610390270076109,-0.35134015275558667, , 
14857,24,0.04609468192022094,-0.18735120231758629,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
14858,24,0.046085462983836895,-0.5692675642817937,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
14859,22,0.046076245891240125,-0.5970063755818555,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14860,-93,0.04606703064206188,3.899152663993995,Daignose for ArterialpH level,Non ideal ArterialpH level
14861,20,0.04605781723593347,-0.8111510825808619,Daignose for ArterialpH level,Non ideal ArterialpH level
14862,16,0.04604860567248628,1.8713464665033517, , 
14863,21,0.046039395951351786,-0.8166000122579495,Daignose for ArterialpH level,Non ideal ArterialpH level
14864,-115,0.04603018807216152,-3.6915038739485917,Daignose for heartRate,Non ideal Maintain heartRate
14865,14,0.04602098203454709,0.2481092420228057,Daignose for heartRate,Non ideal Maintain heartRate
14866,-18,0.04601177783814018,3.73794408500311, , 
14867,15,0.046002575482572555,1.0889744099502263,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14868,-3,0.04599337496747604,-1.115970672706308,Daignose for heartRate,Non ideal Maintain heartRate
14869,-200,0.04598417629248255,-2.517945214498876, , 
14870,-69,0.04597497945722405,-0.8962780741257685,Daignose for heartRate,Non ideal Maintain heartRate
14871,16,0.04596578446133261,-0.4235480344611333,Daignose for heartRate,Non ideal Maintain heartRate
14872,18,0.04595659130444034,-0.11835117031173592, , 
14873,22,0.04594739998617945,0.47651602421681916,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14874,10,0.045938210506182214,-0.8962780741257685,Daignose for ArterialpH level,Non ideal ArterialpH level
14875,10,0.04592902286408098,1.2727208317200813,Daignose for heartRate,Non ideal Maintain heartRate
14876,23,0.04591983705950817,-1.5433505944559691,Daignose for ArterialpH level,Non ideal ArterialpH level
14877,22,0.045910653092096264,-0.25045924742757997,Daignose for heartRate,Non ideal Maintain heartRate
14878,13,0.04590147096147785,-0.25963279164997566,Daignose for heartRate,Non ideal Maintain heartRate
14879,-11,0.045892290667285555,0.2520378502066216,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14880,17,0.0458831122091521,-0.06873021181984651,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14881,-13,0.045873935586710275,-0.5614794846780384,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14882,13,0.04586476079959293,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14883,2,0.045855587847433016,4.270434193939749,Daignose for heartRate,Non ideal Maintain heartRate
14884,9,0.04584641672986353,0.2481092420228057,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14885,22,0.04583724744651756,-0.43013178770776594,Daignose for heartRate,Non ideal Maintain heartRate
14886,-98,0.04582807999702825,1.5381410135005291,Daignose for heartRate,Non ideal Maintain heartRate
14887,-200,0.04581891438102885,7.916006908251604,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14888,20,0.04580975059815264,-1.2364163114773847,Daignose for heartRate,Non ideal Maintain heartRate
14889,-64,0.04580058864803301,-0.3793051973067012,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14890,-200,0.04579142853030341,-3.0587064522331957,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14891,23,0.04578227024459735,-0.722018180119286,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14892,-200,0.04577311379054843,-1.4889581737779072,Daignose for heartRate,Non ideal Maintain heartRate
14893,-200,0.04576395916779032,2.9839531961681507, ,Non ideal heartRate
14894,-5,0.04575480637595677,-2.0760407655994255, , 
14895,23,0.04574565541468158,-0.411790193469038, , 
14896,-126,0.04573650628359864,-0.27214419286672165,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
14897,-35,0.04572735898234192,-0.1168756744022108,Daignose for ArterialpH level,Non ideal ArterialpH level
14898,-364,0.045718213510545454,-0.48628565601800844,Daignose for ArterialpH level,Non ideal ArterialpH level
14899,10,0.045709069867843344,-0.29597672959950483,Daignose for ArterialpH level,Non ideal ArterialpH level
14900,-9,0.04569992805386978,-0.1168756744022108,Daignose for ArterialpH level,Non ideal ArterialpH level
14901,-129,0.045690788068259006,-0.8770620672609795,Daignose for ArterialpH level,Non ideal ArterialpH level
14902,15,0.045681649910645356,-0.4350683317786886,Daignose for heartRate,Non ideal Maintain heartRate
14903,-116,0.04567251358066323,-2.0157662160837915, , 
14904,20,0.0456633790779471,25.0,Daignose for ArterialpH level,Non ideal ArterialpH level
14905,-80,0.04565424640213151,-2.6200157506761172,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
